,Team,Opp,Name,Pos,FD_points,Key,Date,first_downs,TotYd,PassY,RushY,TO,day,kickoff,location,Defense,FFP_lag1,FFP_lag2,FFP_lag3,Tot_lag1,Pass_lag1,Russ_lag1,Tot_lag2,Pass_lag2,Russ_lag2,Tot_lag3,Pass_lag3,Russ_lag3
0,GNB,TEN,Davante Adams (AdamDa01),WR,37.7,AdamDa01,2020-12-27,27.0,448.0,214.0,234.0,1.0,Sun,8:20PM ET,@,Titans,7.7,21.0,29.1,430.0,307.0,123.0,354.0,263.0,91.0,458.0,340.0,118.0
1,GNB,CAR,Davante Adams (AdamDa01),WR,7.7,AdamDa01,2020-12-19,20.0,291.0,96.0,195.0,0.0,Sat,8:15PM ET,@,Panthers,21.0,29.1,15.1,365.0,269.0,96.0,387.0,291.0,96.0,185.0,145.0,40.0
2,GNB,DET,Davante Adams (AdamDa01),WR,21.0,AdamDa01,2020-12-13,26.0,410.0,290.0,120.0,0.0,Sun,4:25PM ET,home,Lions,29.1,15.1,20.1,389.0,249.0,140.0,384.0,307.0,77.0,374.0,258.0,116.0
3,GNB,PHI,Davante Adams (AdamDa01),WR,29.1,AdamDa01,2020-12-06,20.0,437.0,288.0,149.0,0.0,Sun,4:25PM ET,@,Eagles,15.1,20.1,14.6,301.0,225.0,76.0,324.0,187.0,137.0,382.0,231.0,151.0
4,GNB,CHI,Davante Adams (AdamDa01),WR,15.1,AdamDa01,2020-11-29,28.0,393.0,211.0,182.0,0.0,Sun,8:20PM ET,@,Bears,20.1,14.6,28.3,385.0,286.0,99.0,228.0,136.0,92.0,394.0,272.0,122.0
5,GNB,IND,Davante Adams (AdamDa01),WR,20.1,AdamDa01,2020-11-22,21.0,367.0,301.0,66.0,4.0,Sun,4:25PM ET,home,Colts,14.6,28.3,26.8,294.0,137.0,157.0,266.0,156.0,110.0,326.0,297.0,29.0
6,GNB,JAX,Davante Adams (AdamDa01),WR,14.6,AdamDa01,2020-11-15,16.0,395.0,315.0,80.0,2.0,Sun,1:00PM ET,@,Jaguars,28.3,26.8,38.1,374.0,267.0,107.0,484.0,349.0,135.0,403.0,223.0,180.0
7,GNB,SFO,Davante Adams (AdamDa01),WR,28.3,AdamDa01,2020-11-05,21.0,405.0,294.0,111.0,0.0,Thu,8:20PM ET,home,Niners,26.8,38.1,9.1,350.0,249.0,101.0,241.0,147.0,94.0,311.0,198.0,113.0
8,GNB,MIN,Davante Adams (AdamDa01),WR,26.8,AdamDa01,2020-11-01,24.0,400.0,291.0,109.0,1.0,Sun,1:00PM ET,@,Vikings,38.1,9.1,5.1,462.0,363.0,99.0,314.0,190.0,124.0,386.0,290.0,96.0
9,GNB,HOU,Davante Adams (AdamDa01),WR,38.1,AdamDa01,2020-10-25,22.0,379.0,283.0,96.0,0.0,Sun,1:00PM ET,home,Texans,9.1,5.1,34.6,607.0,344.0,263.0,364.0,289.0,75.0,410.0,248.0,162.0
10,GNB,TAM,Davante Adams (AdamDa01),WR,9.1,AdamDa01,2020-10-18,13.0,201.0,107.0,94.0,2.0,Sun,4:25PM ET,home,Bucs,5.1,34.6,,243.0,208.0,35.0,324.0,278.0,46.0,226.0,184.0,42.0
11,GNB,DET,Davante Adams (AdamDa01),WR,5.1,AdamDa01,2020-09-20,26.0,488.0,229.0,259.0,0.0,Sun,1:00PM ET,@,Lions,34.6,,,363.0,214.0,149.0,508.0,383.0,125.0,432.0,312.0,120.0
12,GNB,MIN,Davante Adams (AdamDa01),WR,34.6,AdamDa01,2020-09-13,31.0,522.0,364.0,158.0,0.0,Sun,1:00PM ET,home,Vikings,,,,417.0,288.0,129.0,337.0,179.0,158.0,383.0,199.0,184.0
13,KAN,ATL,Tyreek Hill (HillTy00),WR,8.5,HillTy00,2020-12-27,23.0,395.0,278.0,117.0,2.0,Sun,1:00PM ET,@,Falcons,14.4,24.6,11.8,416.0,365.0,51.0,345.0,240.0,105.0,424.0,217.0,207.0
14,KAN,NOR,Tyreek Hill (HillTy00),WR,14.4,HillTy00,2020-12-20,34.0,411.0,232.0,179.0,1.0,Sun,4:25PM ET,home,Saints,24.6,11.8,51.4,413.0,167.0,246.0,332.0,262.0,70.0,112.0,12.0,100.0
15,KAN,MIA,Tyreek Hill (HillTy00),WR,24.6,HillTy00,2020-12-13,22.0,448.0,354.0,94.0,4.0,Sun,1:00PM ET,home,Dolphins,11.8,51.4,21.5,196.0,156.0,40.0,260.0,173.0,87.0,459.0,270.0,189.0
16,KAN,DEN,Tyreek Hill (HillTy00),WR,11.8,HillTy00,2020-12-06,25.0,447.0,313.0,134.0,0.0,Sun,8:20PM ET,@,Broncos,51.4,21.5,28.6,292.0,63.0,229.0,223.0,167.0,56.0,357.0,154.0,203.0
17,KAN,TAM,Tyreek Hill (HillTy00),WR,51.4,HillTy00,2020-11-29,26.0,543.0,456.0,87.0,1.0,Sun,4:25PM ET,home,Bucs,21.5,28.6,23.8,413.0,376.0,37.0,187.0,122.0,65.0,420.0,282.0,138.0
18,KAN,LVR,Tyreek Hill (HillTy00),WR,21.5,HillTy00,2020-11-22,36.0,460.0,352.0,108.0,1.0,Sun,8:20PM ET,home,Raiders,28.6,23.8,14.5,313.0,247.0,66.0,440.0,312.0,128.0,223.0,122.0,101.0
19,KAN,CAR,Tyreek Hill (HillTy00),WR,28.6,HillTy00,2020-11-08,24.0,397.0,361.0,36.0,1.0,Sun,1:00PM ET,@,Panthers,23.8,14.5,4.0,401.0,270.0,131.0,415.0,277.0,138.0,261.0,198.0,63.0
20,KAN,NYJ,Tyreek Hill (HillTy00),WR,23.8,HillTy00,2020-11-01,25.0,496.0,446.0,50.0,0.0,Sun,1:00PM ET,@,Jets,14.5,4.0,16.8,422.0,296.0,126.0,302.0,192.0,110.0,496.0,369.0,127.0
21,KAN,DEN,Tyreek Hill (HillTy00),WR,14.5,HillTy00,2020-10-25,17.0,286.0,185.0,101.0,1.0,Sun,4:25PM ET,home,Broncos,4.0,16.8,14.4,288.0,171.0,117.0,321.0,192.0,129.0,353.0,285.0,68.0
22,KAN,BUF,Tyreek Hill (HillTy00),WR,4.0,HillTy00,2020-10-19,27.0,466.0,221.0,245.0,1.0,Mon,5:00PM ET,home,Bills,16.8,14.4,18.7,334.0,195.0,139.0,383.0,297.0,86.0,478.0,311.0,167.0
23,KAN,LVR,Tyreek Hill (HillTy00),WR,16.8,HillTy00,2020-10-11,21.0,413.0,333.0,80.0,1.0,Sun,1:00PM ET,@,Raiders,14.4,18.7,19.3,337.0,274.0,63.0,406.0,156.0,250.0,424.0,312.0,112.0
24,KAN,NWE,Tyreek Hill (HillTy00),WR,14.4,HillTy00,2020-10-05,19.0,323.0,229.0,94.0,1.0,Mon,7:05PM ET,@,Patriots,18.7,19.3,13.1,375.0,249.0,126.0,429.0,275.0,154.0,269.0,182.0,87.0
25,KAN,BAL,Tyreek Hill (HillTy00),WR,18.7,HillTy00,2020-09-28,29.0,517.0,385.0,132.0,1.0,Mon,8:15PM ET,home,Ravens,19.3,13.1,,304.0,253.0,51.0,306.0,168.0,138.0,220.0,188.0,32.0
26,KAN,LAC,Tyreek Hill (HillTy00),WR,19.3,HillTy00,2020-09-20,23.0,414.0,289.0,125.0,0.0,Sun,4:25PM ET,home,Chargers,13.1,,,295.0,173.0,122.0,268.0,217.0,51.0,336.0,174.0,162.0
27,KAN,HOU,Tyreek Hill (HillTy00),WR,13.1,HillTy00,2020-09-10,28.0,369.0,203.0,166.0,0.0,Thu,8:20PM ET,@,Texans,,,,492.0,204.0,288.0,467.0,222.0,245.0,435.0,329.0,106.0
28,ATL,KAN,Calvin Ridley (RidlCa00),WR,14.8,RidlCa00,2020-12-27,23.0,367.0,277.0,90.0,1.0,Sun,1:00PM ET,home,Chiefs,27.3,22.4,13.3,285.0,225.0,60.0,367.0,287.0,80.0,330.0,151.0,179.0
29,ATL,TAM,Calvin Ridley (RidlCa00),WR,27.3,RidlCa00,2020-12-20,23.0,369.0,332.0,37.0,0.0,Sun,1:00PM ET,@,Bucs,22.4,13.3,14.0,335.0,173.0,162.0,543.0,456.0,87.0,413.0,376.0,37.0
30,ATL,LAC,Calvin Ridley (RidlCa00),WR,22.4,RidlCa00,2020-12-13,19.0,319.0,249.0,70.0,3.0,Sun,4:25PM ET,home,Chargers,13.3,14.0,11.5,291.0,126.0,165.0,332.0,160.0,172.0,292.0,196.0,96.0
31,ATL,NOR,Calvin Ridley (RidlCa00),WR,13.3,RidlCa00,2020-12-06,21.0,332.0,262.0,70.0,1.0,Sun,1:00PM ET,@,Saints,14.0,11.5,5.7,112.0,12.0,100.0,248.0,196.0,52.0,281.0,232.0,49.0
32,ATL,LVR,Calvin Ridley (RidlCa00),WR,14.0,RidlCa00,2020-11-29,23.0,304.0,179.0,125.0,1.0,Sun,1:00PM ET,@,Raiders,11.5,5.7,17.4,460.0,352.0,108.0,313.0,247.0,66.0,440.0,312.0,128.0
33,ATL,NOR,Calvin Ridley (RidlCa00),WR,11.5,RidlCa00,2020-11-22,14.0,248.0,196.0,52.0,2.0,Sun,1:00PM ET,home,Saints,5.7,17.4,15.9,281.0,232.0,49.0,194.0,186.0,8.0,329.0,233.0,96.0
34,ATL,CAR,Calvin Ridley (RidlCa00),WR,5.7,RidlCa00,2020-10-29,28.0,401.0,270.0,131.0,1.0,Thu,8:20PM ET,home,Panthers,17.4,15.9,17.6,415.0,277.0,138.0,261.0,198.0,63.0,373.0,207.0,166.0
35,ATL,DET,Calvin Ridley (RidlCa00),WR,17.4,RidlCa00,2020-10-25,26.0,388.0,322.0,66.0,1.0,Sun,1:00PM ET,@,Lions,15.9,17.6,14.2,275.0,231.0,44.0,392.0,228.0,164.0,377.0,268.0,109.0
36,ATL,MIN,Calvin Ridley (RidlCa00),WR,15.9,RidlCa00,2020-10-18,24.0,462.0,363.0,99.0,1.0,Sun,1:00PM ET,home,Vikings,17.6,14.2,26.4,314.0,190.0,124.0,386.0,290.0,96.0,444.0,310.0,134.0
37,ATL,CAR,Calvin Ridley (RidlCa00),WR,17.6,RidlCa00,2020-10-11,21.0,373.0,207.0,166.0,1.0,Sun,1:00PM ET,@,Panthers,14.2,26.4,29.4,262.0,133.0,129.0,436.0,319.0,117.0,339.0,217.0,122.0
38,ATL,CHI,Calvin Ridley (RidlCa00),WR,14.2,RidlCa00,2020-09-27,22.0,371.0,227.0,144.0,1.0,Sun,1:00PM ET,@,Bears,26.4,29.4,,295.0,220.0,75.0,426.0,288.0,138.0,385.0,262.0,123.0
39,ATL,DAL,Calvin Ridley (RidlCa00),WR,26.4,RidlCa00,2020-09-20,22.0,380.0,267.0,113.0,0.0,Sun,1:00PM ET,home,Cowboys,29.4,,,422.0,269.0,153.0,336.0,211.0,125.0,271.0,183.0,88.0
40,ATL,SEA,Calvin Ridley (RidlCa00),WR,29.4,RidlCa00,2020-09-13,28.0,506.0,434.0,72.0,2.0,Sun,1:00PM ET,@,Seahawks,,,,333.0,169.0,164.0,328.0,242.0,86.0,398.0,270.0,128.0
41,BUF,NWE,Stefon Diggs (DiggSt00),WR,37.0,DiggSt00,2020-12-28,31.0,474.0,344.0,130.0,0.0,Mon,8:15PM ET,home,Patriots,20.2,24.1,14.2,383.0,133.0,250.0,318.0,132.0,186.0,258.0,188.0,70.0
42,BUF,DEN,Stefon Diggs (DiggSt00),WR,20.2,DiggSt00,2020-12-19,29.0,534.0,352.0,182.0,1.0,Sat,4:30PM ET,home,Broncos,24.1,14.2,7.4,370.0,245.0,125.0,447.0,313.0,134.0,292.0,63.0,229.0
43,BUF,PIT,Stefon Diggs (DiggSt00),WR,24.1,DiggSt00,2020-12-13,21.0,334.0,230.0,104.0,2.0,Sun,8:20PM ET,@,Steelers,14.2,7.4,20.3,318.0,273.0,45.0,219.0,90.0,129.0,206.0,133.0,73.0
44,BUF,SFO,Stefon Diggs (DiggSt00),WR,14.2,DiggSt00,2020-12-07,31.0,449.0,368.0,81.0,1.0,Mon,8:15PM ET,home,Niners,7.4,20.3,16.3,308.0,182.0,126.0,237.0,123.0,114.0,405.0,294.0,111.0
45,BUF,LAC,Stefon Diggs (DiggSt00),WR,7.4,DiggSt00,2020-11-29,23.0,332.0,160.0,172.0,3.0,Sun,1:00PM ET,@,Chargers,20.3,16.3,12.2,292.0,196.0,96.0,280.0,169.0,111.0,320.0,160.0,160.0
46,BUF,ARI,Stefon Diggs (DiggSt00),WR,20.3,DiggSt00,2020-11-15,22.0,369.0,296.0,73.0,2.0,Sun,4:05PM ET,home,Cardinals,16.3,12.2,7.8,312.0,221.0,91.0,572.0,372.0,200.0,344.0,247.0,97.0
47,BUF,SEA,Stefon Diggs (DiggSt00),WR,16.3,DiggSt00,2020-11-08,27.0,420.0,386.0,34.0,0.0,Sun,1:00PM ET,@,Seahawks,12.2,7.8,13.6,351.0,299.0,52.0,519.0,360.0,159.0,449.0,248.0,201.0
48,BUF,NWE,Stefon Diggs (DiggSt00),WR,12.2,DiggSt00,2020-11-01,22.0,339.0,149.0,190.0,1.0,Sun,1:00PM ET,@,Patriots,7.8,13.6,15.6,467.0,270.0,197.0,299.0,164.0,135.0,323.0,229.0,94.0
49,BUF,NYJ,Stefon Diggs (DiggSt00),WR,7.8,DiggSt00,2020-10-25,26.0,422.0,296.0,126.0,1.0,Sun,1:00PM ET,home,Jets,13.6,15.6,14.5,302.0,192.0,110.0,496.0,369.0,127.0,359.0,242.0,117.0
50,BUF,KAN,Stefon Diggs (DiggSt00),WR,13.6,DiggSt00,2020-10-19,20.0,206.0,122.0,84.0,1.0,Mon,5:00PM ET,@,Chiefs,15.6,14.5,12.9,490.0,346.0,144.0,357.0,172.0,185.0,228.0,70.0,158.0
51,BUF,TEN,Stefon Diggs (DiggSt00),WR,15.6,DiggSt00,2020-10-13,23.0,370.0,275.0,95.0,3.0,Tue,7:00PM ET,home,Titans,14.5,12.9,25.3,464.0,238.0,226.0,480.0,315.0,165.0,323.0,216.0,107.0
52,BUF,LVR,Stefon Diggs (DiggSt00),WR,14.5,DiggSt00,2020-10-04,21.0,337.0,274.0,63.0,0.0,Sun,4:25PM ET,home,Raiders,12.9,25.3,12.6,406.0,156.0,250.0,424.0,312.0,112.0,388.0,259.0,129.0
53,BUF,LAR,Stefon Diggs (DiggSt00),WR,12.9,DiggSt00,2020-09-27,23.0,375.0,274.0,101.0,2.0,Sun,1:00PM ET,@,Rams,25.3,12.6,,363.0,242.0,121.0,380.0,244.0,136.0,484.0,296.0,188.0
54,BUF,MIA,Stefon Diggs (DiggSt00),WR,25.3,DiggSt00,2020-09-20,23.0,523.0,411.0,112.0,1.0,Sun,1:00PM ET,home,Dolphins,12.6,,,357.0,140.0,217.0,455.0,377.0,78.0,352.0,217.0,135.0
55,BUF,NYJ,Stefon Diggs (DiggSt00),WR,12.6,DiggSt00,2020-09-13,31.0,404.0,306.0,98.0,2.0,Sun,1:00PM ET,@,Jets,,,,404.0,238.0,166.0,309.0,236.0,73.0,260.0,185.0,75.0
56,HOU,DET,Will Fuller (FullWi01),WR,32.1,FullWi01,2020-11-26,21.0,384.0,307.0,77.0,1.0,Thu,12:30PM ET,home,Lions,11.0,6.3,18.5,374.0,258.0,116.0,464.0,375.0,89.0,487.0,212.0,275.0
57,HOU,NWE,Will Fuller (FullWi01),WR,11.0,FullWi01,2020-11-22,21.0,399.0,344.0,55.0,0.0,Sun,1:00PM ET,@,Patriots,6.3,18.5,11.0,357.0,242.0,115.0,322.0,257.0,65.0,339.0,149.0,190.0
58,HOU,CLE,Will Fuller (FullWi01),WR,6.3,FullWi01,2020-11-15,16.0,243.0,153.0,90.0,0.0,Sun,1:00PM ET,home,Browns,18.5,11.0,21.3,309.0,100.0,209.0,468.0,387.0,81.0,277.0,148.0,129.0
59,HOU,JAX,Will Fuller (FullWi01),WR,18.5,FullWi01,2020-11-08,19.0,374.0,267.0,107.0,1.0,Sun,1:00PM ET,home,Jaguars,11.0,21.3,13.8,484.0,349.0,135.0,403.0,223.0,180.0,486.0,357.0,129.0
60,HOU,GNB,Will Fuller (FullWi01),WR,11.0,FullWi01,2020-10-25,20.0,365.0,286.0,79.0,1.0,Sun,1:00PM ET,@,Packers,21.3,13.8,19.8,324.0,166.0,158.0,327.0,249.0,78.0,397.0,275.0,122.0
61,HOU,TEN,Will Fuller (FullWi01),WR,21.3,FullWi01,2020-10-18,25.0,412.0,320.0,92.0,0.0,Sun,1:00PM ET,home,Titans,13.8,19.8,13.4,370.0,275.0,95.0,464.0,238.0,226.0,480.0,315.0,165.0
62,HOU,JAX,Will Fuller (FullWi01),WR,13.8,FullWi01,2020-10-11,24.0,486.0,357.0,129.0,2.0,Sun,1:00PM ET,@,Jaguars,19.8,13.4,15.2,505.0,300.0,205.0,294.0,156.0,138.0,354.0,231.0,123.0
63,HOU,MIN,Will Fuller (FullWi01),WR,19.8,FullWi01,2020-10-04,20.0,386.0,290.0,96.0,1.0,Sun,1:00PM ET,@,Vikings,13.4,15.2,,444.0,310.0,134.0,354.0,203.0,151.0,522.0,364.0,158.0
64,HOU,PIT,Will Fuller (FullWi01),WR,13.4,FullWi01,2020-09-27,13.0,260.0,231.0,29.0,1.0,Sun,1:00PM ET,home,Steelers,15.2,,,319.0,215.0,104.0,291.0,262.0,29.0,390.0,263.0,127.0
65,HOU,KAN,Will Fuller (FullWi01),WR,15.2,FullWi01,2020-09-10,21.0,360.0,242.0,118.0,1.0,Thu,8:20PM ET,home,Chiefs,,,,340.0,195.0,145.0,363.0,234.0,129.0,308.0,196.0,112.0
66,SEA,LAR,D.K. Metcalf (MetcDK00),WR,8.9,MetcDK00,2020-12-27,15.0,292.0,197.0,95.0,0.0,Sun,4:25PM ET,@,Rams,6.8,15.1,10.5,289.0,196.0,93.0,220.0,113.0,107.0,232.0,140.0,92.0
67,SEA,WAS,D.K. Metcalf (MetcDK00),WR,6.8,MetcDK00,2020-12-20,16.0,302.0,121.0,181.0,1.0,Sun,1:00PM ET,home,Redskins,15.1,10.5,22.7,344.0,236.0,108.0,326.0,305.0,21.0,247.0,187.0,60.0
68,SEA,NYJ,D.K. Metcalf (MetcDK00),WR,15.1,MetcDK00,2020-12-13,28.0,410.0,236.0,174.0,1.0,Sun,4:05PM ET,@,Jets,10.5,22.7,12.1,440.0,368.0,72.0,345.0,241.0,104.0,376.0,347.0,29.0
69,SEA,NYG,D.K. Metcalf (MetcDK00),WR,10.5,MetcDK00,2020-12-06,21.0,327.0,216.0,111.0,2.0,Sun,4:05PM ET,@,Giants,22.7,12.1,3.8,155.0,115.0,40.0,346.0,190.0,156.0,402.0,365.0,37.0
70,SEA,PHI,D.K. Metcalf (MetcDK00),WR,22.7,MetcDK00,2020-11-30,20.0,301.0,225.0,76.0,0.0,Mon,8:15PM ET,home,Eagles,12.1,3.8,20.3,324.0,187.0,137.0,382.0,231.0,151.0,265.0,132.0,133.0
71,SEA,ARI,D.K. Metcalf (MetcDK00),WR,12.1,MetcDK00,2020-11-19,22.0,347.0,182.0,165.0,0.0,Thu,8:20PM ET,@,Cardinals,3.8,20.3,34.1,369.0,296.0,73.0,312.0,221.0,91.0,572.0,372.0,200.0
72,SEA,LAR,D.K. Metcalf (MetcDK00),WR,3.8,MetcDK00,2020-11-15,20.0,333.0,220.0,113.0,3.0,Sun,4:25PM ET,home,Rams,20.3,34.1,3.3,145.0,90.0,55.0,279.0,230.0,49.0,390.0,268.0,122.0
73,SEA,BUF,D.K. Metcalf (MetcDK00),WR,20.3,MetcDK00,2020-11-08,22.0,419.0,362.0,57.0,4.0,Sun,1:00PM ET,home,Bills,34.1,3.3,24.3,349.0,161.0,188.0,191.0,91.0,100.0,466.0,221.0,245.0
74,SEA,SFO,D.K. Metcalf (MetcDK00),WR,34.1,MetcDK00,2020-11-01,27.0,350.0,249.0,101.0,0.0,Sun,4:25PM ET,@,Niners,3.3,24.3,12.6,241.0,147.0,94.0,311.0,198.0,113.0,436.0,342.0,94.0
75,SEA,ARI,D.K. Metcalf (MetcDK00),WR,3.3,MetcDK00,2020-10-25,33.0,572.0,372.0,200.0,3.0,Sun,8:20PM ET,home,Cardinals,24.3,12.6,17.0,344.0,247.0,97.0,285.0,162.0,123.0,444.0,276.0,168.0
76,SEA,MIN,D.K. Metcalf (MetcDK00),WR,24.3,MetcDK00,2020-10-11,18.0,314.0,190.0,124.0,1.0,Sun,8:20PM ET,@,Vikings,12.6,17.0,17.2,386.0,290.0,96.0,444.0,310.0,134.0,354.0,203.0,151.0
77,SEA,MIA,D.K. Metcalf (MetcDK00),WR,12.6,MetcDK00,2020-10-04,26.0,441.0,343.0,98.0,1.0,Sun,1:00PM ET,home,Dolphins,17.0,17.2,17.5,318.0,246.0,72.0,523.0,411.0,112.0,357.0,140.0,217.0
78,SEA,DAL,D.K. Metcalf (MetcDK00),WR,17.0,MetcDK00,2020-09-27,23.0,412.0,295.0,117.0,1.0,Sun,4:25PM ET,@,Cowboys,17.2,17.5,,380.0,267.0,113.0,422.0,269.0,153.0,336.0,211.0,125.0
79,SEA,NWE,D.K. Metcalf (MetcDK00),WR,17.2,MetcDK00,2020-09-20,22.0,429.0,275.0,154.0,1.0,Sun,8:20PM ET,@,Patriots,17.5,,,269.0,182.0,87.0,350.0,239.0,111.0,389.0,326.0,63.0
80,SEA,ATL,D.K. Metcalf (MetcDK00),WR,17.5,MetcDK00,2020-09-13,22.0,383.0,299.0,84.0,0.0,Sun,1:00PM ET,home,Falcons,,,,485.0,391.0,94.0,329.0,193.0,136.0,288.0,173.0,115.0
81,ARI,SFO,DeAndre Hopkins (HopkDe00),WR,8.8,HopkDe00,2020-12-26,20.0,350.0,230.0,120.0,2.0,Sat,4:30PM ET,@,Niners,25.5,18.1,15.2,291.0,204.0,87.0,193.0,95.0,98.0,449.0,368.0,81.0
82,ARI,PHI,DeAndre Hopkins (HopkDe00),WR,25.5,HopkDe00,2020-12-20,26.0,526.0,423.0,103.0,3.0,Sun,4:05PM ET,@,Eagles,18.1,15.2,8.0,358.0,262.0,96.0,437.0,288.0,149.0,301.0,225.0,76.0
83,ARI,NYG,DeAndre Hopkins (HopkDe00),WR,18.1,HopkDe00,2020-12-13,22.0,390.0,231.0,159.0,0.0,Sun,1:00PM ET,home,Giants,15.2,8.0,7.6,327.0,216.0,111.0,155.0,115.0,40.0,346.0,190.0,156.0
84,ARI,LAR,DeAndre Hopkins (HopkDe00),WR,15.2,HopkDe00,2020-12-06,18.0,232.0,140.0,92.0,2.0,Sun,4:05PM ET,@,Rams,8.0,7.6,22.2,345.0,233.0,112.0,251.0,209.0,42.0,333.0,220.0,113.0
85,ARI,NWE,DeAndre Hopkins (HopkDe00),WR,8.0,HopkDe00,2020-11-29,23.0,298.0,160.0,138.0,1.0,Sun,1:00PM ET,home,Patriots,7.6,22.2,4.5,399.0,344.0,55.0,357.0,242.0,115.0,322.0,257.0,65.0
86,ARI,SEA,DeAndre Hopkins (HopkDe00),WR,7.6,HopkDe00,2020-11-19,24.0,314.0,257.0,57.0,0.0,Thu,8:20PM ET,home,Seahawks,22.2,4.5,19.3,389.0,283.0,106.0,420.0,386.0,34.0,351.0,299.0,52.0
87,ARI,BUF,DeAndre Hopkins (HopkDe00),WR,22.2,HopkDe00,2020-11-15,26.0,453.0,236.0,217.0,2.0,Sun,4:05PM ET,@,Bills,4.5,19.3,8.3,419.0,362.0,57.0,349.0,161.0,188.0,191.0,91.0,100.0
88,ARI,MIA,DeAndre Hopkins (HopkDe00),WR,4.5,HopkDe00,2020-11-08,26.0,442.0,264.0,178.0,1.0,Sun,4:25PM ET,@,Dolphins,19.3,8.3,22.1,471.0,340.0,131.0,263.0,148.0,115.0,259.0,128.0,131.0
89,ARI,SEA,DeAndre Hopkins (HopkDe00),WR,19.3,HopkDe00,2020-10-25,31.0,519.0,360.0,159.0,2.0,Sun,8:20PM ET,@,Seahawks,8.3,22.1,7.6,449.0,248.0,201.0,415.0,312.0,103.0,522.0,461.0,61.0
90,ARI,DAL,DeAndre Hopkins (HopkDe00),WR,8.3,HopkDe00,2020-10-19,22.0,438.0,177.0,261.0,0.0,Mon,8:15PM ET,home,Cowboys,22.1,7.6,18.7,300.0,211.0,89.0,508.0,201.0,307.0,412.0,295.0,117.0
91,ARI,NYJ,DeAndre Hopkins (HopkDe00),WR,22.1,HopkDe00,2020-10-11,28.0,496.0,369.0,127.0,1.0,Sun,1:00PM ET,home,Jets,7.6,18.7,16.8,359.0,242.0,117.0,353.0,234.0,119.0,359.0,177.0,182.0
92,ARI,CAR,DeAndre Hopkins (HopkDe00),WR,7.6,HopkDe00,2020-10-04,21.0,262.0,133.0,129.0,1.0,Sun,1:00PM ET,home,Panthers,18.7,16.8,22.1,436.0,319.0,117.0,339.0,217.0,122.0,372.0,239.0,133.0
93,ARI,DET,DeAndre Hopkins (HopkDe00),WR,18.7,HopkDe00,2020-09-27,28.0,377.0,268.0,109.0,3.0,Sun,4:25PM ET,@,Lions,16.8,22.1,,488.0,229.0,259.0,363.0,214.0,149.0,508.0,383.0,125.0
94,ARI,WAS,DeAndre Hopkins (HopkDe00),WR,16.8,HopkDe00,2020-09-20,22.0,438.0,278.0,160.0,1.0,Sun,4:05PM ET,@,Redskins,22.1,,,265.0,208.0,57.0,507.0,365.0,142.0,216.0,98.0,118.0
95,ARI,SFO,DeAndre Hopkins (HopkDe00),WR,22.1,HopkDe00,2020-09-13,29.0,404.0,224.0,180.0,1.0,Sun,4:25PM ET,home,Niners,,,,280.0,159.0,121.0,348.0,223.0,125.0,395.0,323.0,72.0
96,MIN,NOR,Adam Thielen (ThieAd00),WR,19.7,ThieAd00,2020-12-25,25.0,364.0,274.0,90.0,0.0,Fri,4:30PM ET,home,Saints,8.1,5.4,17.5,411.0,232.0,179.0,413.0,167.0,246.0,332.0,262.0,70.0
97,MIN,CHI,Adam Thielen (ThieAd00),WR,8.1,ThieAd00,2020-12-20,26.0,407.0,249.0,158.0,1.0,Sun,1:00PM ET,@,Bears,5.4,17.5,28.3,263.0,155.0,108.0,460.0,400.0,60.0,393.0,211.0,182.0
98,MIN,TAM,Adam Thielen (ThieAd00),WR,5.4,ThieAd00,2020-12-13,27.0,335.0,173.0,162.0,1.0,Sun,1:00PM ET,home,Bucs,17.5,28.3,18.3,543.0,456.0,87.0,413.0,376.0,37.0,187.0,122.0,65.0
99,MIN,JAX,Adam Thielen (ThieAd00),WR,17.5,ThieAd00,2020-12-06,30.0,420.0,275.0,145.0,2.0,Sun,1:00PM ET,@,Jaguars,28.3,18.3,4.8,459.0,252.0,207.0,373.0,267.0,106.0,395.0,315.0,80.0
100,MIN,DAL,Adam Thielen (ThieAd00),WR,28.3,ThieAd00,2020-11-22,24.0,430.0,305.0,125.0,2.0,Sun,4:25PM ET,@,Cowboys,18.3,4.8,4.2,355.0,309.0,46.0,222.0,103.0,119.0,397.0,189.0,208.0
101,MIN,CHI,Adam Thielen (ThieAd00),WR,18.3,ThieAd00,2020-11-16,19.0,385.0,286.0,99.0,2.0,Mon,8:15PM ET,home,Bears,4.8,4.2,12.6,228.0,136.0,92.0,394.0,272.0,122.0,371.0,211.0,160.0
102,MIN,DET,Adam Thielen (ThieAd00),WR,4.8,ThieAd00,2020-11-08,22.0,487.0,212.0,275.0,0.0,Sun,1:00PM ET,@,Lions,4.2,12.6,24.8,366.0,247.0,119.0,388.0,322.0,66.0,275.0,231.0,44.0
103,MIN,GNB,Adam Thielen (ThieAd00),WR,4.2,ThieAd00,2020-11-01,20.0,324.0,151.0,173.0,0.0,Sun,1:00PM ET,home,Packers,12.6,24.8,22.2,365.0,286.0,79.0,324.0,166.0,158.0,327.0,249.0,78.0
